titulo,precio,vendidos_estimados,link,pais
Dispensador Automático Alimento Para Perro Comedero Gato3.3l,398,1000,https://articulo.mercadolibre.com.mx/MLM-2221740257-dispensador-automatico-alimento-para-perro-comedero-gato33l-_JM?searchVariation=186742438431#polycard_client=search-nordic&searchVariation=186742438431&search_layout=stack&position=30&type=item&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328,Mexico
Alimento para perros Ganador Premium cachorro raza mediana/grande 20kg,1277,100000,https://www.mercadolibre.com.mx/alimento-para-perros-ganador-premium-cachorro-raza-medianagrande-20kg/p/MLM8852638#polycard_client=search-nordic&search_layout=stack&position=31&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM1514572505&sid=search,Mexico
"Dog-o-chew, Shampoo Para Perro Con Avena 4 Lt, Premium",298,5000,https://www.mercadolibre.com.mx/dog-o-chew-shampoo-para-perro-con-avena-4-lt-premium/p/MLM33302277#polycard_client=search-nordic&search_layout=stack&position=32&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2020539961&sid=search,Mexico
Pechera Táctica Arnes Para Perro Pechera Mediano Grande Arné,513,5000,https://articulo.mercadolibre.com.mx/MLM-2313816140-pechera-tactica-arnes-para-perro-pechera-mediano-grande-arne-_JM?searchVariation=178924408677#polycard_client=search-nordic&searchVariation=178924408677&search_layout=stack&position=33&type=item&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328,Mexico
Cama Grande Para Perro Resistente Color Negro / Gris,599,10000,https://www.mercadolibre.com.mx/cama-grande-para-perro-resistente-color-negro-gris/p/MLM24853838#polycard_client=search-nordic&search_layout=stack&position=34&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM1926611483&sid=search,Mexico
Guante Cepillo Mascotas Tipo True Touch Perro Masaje 0-001 Color Azul,79,1000,https://www.mercadolibre.com.mx/guante-cepillo-mascotas-tipo-true-touch-perro-masaje-0-001-color-azul/p/MLM45801557#polycard_client=search-nordic&search_layout=stack&position=35&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2229315177&sid=search,Mexico
Collar Isabelino Perro Gato Cono De Recuperación Mr Wuff Transparente 5,116,100,https://www.mercadolibre.com.mx/collar-isabelino-perro-gato-cono-de-recuperacion-mr-wuff-transparente-5/p/MLM51929428#polycard_client=search-nordic&search_layout=stack&position=36&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM3819405552&sid=search,Mexico
Cartiplex Condroprotector/antioxidante 60 Tabs Articulación,604,10000,https://www.mercadolibre.com.mx/cartiplex-condroprotectorantioxidante-60-tabs-articulacion/p/MLM21809703#polycard_client=search-nordic&search_layout=stack&position=37&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM3835772924&sid=search,Mexico
Plato Para Perro Comedero De Acero Inoxidable Antideslizante Plateado 32 Oz,128,100,https://www.mercadolibre.com.mx/plato-para-perro-comedero-de-acero-inoxidable-antideslizante-plateado-32-oz/p/MLM50543993#polycard_client=search-nordic&search_layout=stack&position=38&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2326643583&sid=search,Mexico
Alimento seco para perro Ganador adulto razas medianas y grandes 20kg,980,50000,https://www.mercadolibre.com.mx/alimento-seco-para-perro-ganador-adulto-razas-medianas-y-grandes-20kg/p/MLM19600560#polycard_client=search-nordic&search_layout=stack&position=39&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM1936982175&sid=search,Mexico
Pechera Perro Arnes Seguridad Mr Wuff Chico Mediano Y Grande Negro M35-46cm,121,1000,https://www.mercadolibre.com.mx/pechera-perro-arnes-seguridad-mr-wuff-chico-mediano-y-grande-negro-m35-46cm/p/MLM54860545#polycard_client=search-nordic&search_layout=stack&position=40&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2451376397&sid=search,Mexico
Cama Extra Grande Pets Apparel CTC23 Para Perro Resistente Negra y Gris,699,10000,https://www.mercadolibre.com.mx/cama-extra-grande-pets-apparel-ctc23-para-perro-resistente-negra-y-gris/p/MLM25865847#polycard_client=search-nordic&search_layout=stack&position=41&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM1930528419&sid=search,Mexico
Cepillo Para Perros Y Gatos Vapor 3 En 1 Peine Para Mascota Blanco,189,100,https://www.mercadolibre.com.mx/cepillo-para-perros-y-gatos-vapor-3-en-1-peine-para-mascota/up/MLMU3263459656#polycard_client=search-nordic&search_layout=stack&position=42&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2353947827&sid=search,Mexico
Collar y cuerda para perros medianos y grandes talle M color verde oscuro GOOPEET,207,1000,https://www.mercadolibre.com.mx/collar-y-cuerda-para-perros-medianos-y-grandes-talle-m-color-verde-oscuro-goopeet/p/MLM44229047#polycard_client=search-nordic&search_layout=stack&position=43&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM4029987056&sid=search,Mexico
2 Propet 30 Caps Pet Gel Hepatoprotector Perros/gatos,379,5,https://www.mercadolibre.com.mx/propet-silimarina-para-perros-y-gatos-hepatoprotector-60caps/p/MLM2053300472#polycard_client=search-nordic&search_layout=stack&position=44&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM3967737846&sid=search,Mexico
Comedero Elevado Para Perro Y Gato Plato Elevado Ergonómico Color Gris Oscuro,99,500,https://www.mercadolibre.com.mx/comedero-elevado-para-perro-y-gato-plato-elevado-ergonomico-color-gris-oscuro/p/MLM53962588#polycard_client=search-nordic&search_layout=stack&position=45&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2412020905&sid=search,Mexico
Alimento Seco Perro Ganador Premium Salmon 20k,1362,5000,https://www.mercadolibre.com.mx/alimento-seco-perro-ganador-premium-salmon-20k/p/MLM48937856#polycard_client=search-nordic&search_layout=stack&position=46&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM3666742438&sid=search,Mexico
Pechera Perro Arnes Seguridad Mr Wuff Chico Mediano Y Grande Negro L42-56cm,121,1000,https://www.mercadolibre.com.mx/pechera-perro-arnes-seguridad-mr-wuff-chico-mediano-y-grande-negro-l42-56cm/p/MLM54860524#polycard_client=search-nordic&search_layout=stack&position=47&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2451402121&sid=search,Mexico
Cama Para Perros Cama Tamaño Mediana Cama Fantasy Fancy Pets Color Verde lima,260,500,https://www.mercadolibre.com.mx/cama-para-perros-cama-tamano-mediana-cama-fantasy-fancy-pets-color-verde-lima/p/MLM37800904#polycard_client=search-nordic&search_layout=stack&position=48&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2084912443&sid=search,Mexico
Juego De 10 Piezas De Cepillos De Aseo Para Perros Azul,146,1000,https://articulo.mercadolibre.com.mx/MLM-3475413170-juego-de-10-piezas-de-cepillos-de-aseo-para-perros-azul-_JM?searchVariation=186162414121#polycard_client=search-nordic&searchVariation=186162414121&search_layout=stack&position=49&type=item&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328,Mexico
Collar y cuerda para perros medianos y grandes talle XL color caqui GOOPEET,207,1000,https://www.mercadolibre.com.mx/collar-y-cuerda-para-perros-medianos-y-grandes-talle-xl-color-caqui-goopeet/p/MLM44229449#polycard_client=search-nordic&search_layout=stack&position=50&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM4030318606&sid=search,Mexico
Ipakitine 300 Gr Vetoquinol Perros Y Gatos,1099,10000,https://www.mercadolibre.com.mx/ipakitine-300-gr-vetoquinol-perros-y-gatos/p/MLM26378904#polycard_client=search-nordic&search_layout=stack&position=51&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM1961774505&sid=search,Mexico
LOKOOY® PE105 Dispensador De Comida Comedero Para Perro Y Gatos Con Cámara Dispensador Para Perros 5l,1834,1000,https://www.mercadolibre.com.mx/lokooy-pe105-dispensador-de-comida-comedero-para-perro-y-gatos-con-camara-dispensador-para-perros-5l/p/MLM48698239#polycard_client=search-nordic&search_layout=stack&position=52&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM3978109306&sid=search,Mexico
Alimento Para Cachorro Ganador 20 Kgs,1038,10000,https://www.mercadolibre.com.mx/alimento-para-cachorro-ganador-20-kgs/p/MLM22628635#polycard_client=search-nordic&search_layout=stack&position=53&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM1916397785&sid=search,Mexico
Pechera Arnés De Seguridad Para Perro Chico Mediano Y Grande Color Fucsia Talla Del Arnés M,199,1000,https://www.mercadolibre.com.mx/pechera-arnes-de-seguridad-para-perro-chico-mediano-y-grande-color-fucsia-talla-del-arnes-m/p/MLM57587643#polycard_client=search-nordic&search_layout=stack&position=54&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM4122365918&sid=search,Mexico
Cama Elevada Para Perro Perritos Mascotas Dehigh 68*55*16cm,416,1000,https://www.mercadolibre.com.mx/cama-elevada-para-perro-perritos-mascotas-dehigh-685516cm/p/MLM46393770#polycard_client=search-nordic&search_layout=stack&position=55&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM2587455125&sid=search,Mexico
3 In 1 Depilación Cepillo De Vapor Para Gato/perro Mascota Lynnette®,64,5000,https://www.mercadolibre.com.mx/3-in-1-depilacion-cepillo-de-vapor-para-gatoperro-mascota-lynnette/p/MLM29240583#polycard_client=search-nordic&search_layout=stack&position=56&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM3542034564&sid=search,Mexico
Collar Isabelino Perro Gato Cono De Recuperación Mr Wuff Transparente 0,69,100,https://www.mercadolibre.com.mx/collar-isabelino-perro-gato-cono-de-recuperacion-mr-wuff-transparente-0/p/MLM52126600#polycard_client=search-nordic&search_layout=stack&position=57&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM3819379518&sid=search,Mexico
Alimento para perro Ganador Premium raza pequeña de 20kg,1277,50000,https://www.mercadolibre.com.mx/alimento-para-perro-ganador-premium-raza-pequena-de-20kg/p/MLM8852635#polycard_client=search-nordic&search_layout=stack&position=58&type=product&tracking_id=c99b6e65-3a45-4c28-8e4c-651d99fe0328&wid=MLM1908166699&sid=search,Mexico
900 Bolsas Sanitarias (60 Rollos) / Recoger Heces Popo Perro,235,1000,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Bv4s2or0G6YfuXvlGzl7T%2FLyHH%2B3KeK3HtTXusgQd8BBMbTHahkuqurWR2jiymLw6df0O97IVMFiEOUJx9L2gh%2Fo25ydk%2BaaVp3dcb1HiNg3eMv%2Fb2mzzaw3WqrNfLHHQ3ErofYHrBD3r%2FJYTASsP9FFm27977NgZHuZJIN8A8sZvoNjEzRC%2FuWW6x4WY2SkZEBj8Kuors8%2BcuBBI%2FjLyLkJQc537o8cvQQTiCVyB%2Bx%2BPLOYLeWgsCoLmStD32tVxWe70u9Dmhc9uF9qC6Xo4JTtDaD7mfCaMyKKg4g58qKAyflr8%2FHJPFm4gAm%2Fz2iAQmrI%2Be18Se%2B8WnHJYA6PF9NQB%2BIUN29NFPPDRPaO%2BFtCsEZv5yscbMJsw0UjCfztWIiQ1U205eQ3iGab%2FQ09sQMUlQw9Io0YReBQZ63ZJko%2FFNWV98iGEvqmnkmclB040fhECuoHOZd9Hm7Igr38ofsJOdmw0R3LGbSI6QoFD43jz1BOeu%2FcrnsLcQ4rrsvpnwVAqMu5kxgSE%2FXKT9gq2rftLLFhbk1xjdIPR1c%2F9nBNpSVtt4VuBWvkdxUfgiPH69q4vSFxbN6MrcDCYBAG%2FngPnHyn68G5Dz4xL%2BhOvck7XbUjEfF2VCdLR5wCAx%2FwZ%2BZrSlmsVcbbc%2BGv5Ow%2FAP4rtCRng%2FLHlK5R2jFyhW9FHNG9EYoGiLxlbLUCN4VYz7p24HtSn36iRVuLgcPXCTGMWc3CflNNiQlZvp%2FZcEfrUKb2wyOCm1FfSYywDfIpILT%2B2CEkLFV839b1h5M5UhasEo3PjxhwukxHJTxG8QeCqKwVtkahMh4jhyJpLhwJPH%2FvbvJPKOOSBF2sXZ6pRF%2FP0RTJWxZzVqGE9NStMdMpSvl5dxVesSGQq3EOLiOxoWSUJXe6zi%2FNrSMTEgzxD3wd3716AWl3iW0gUzBCLflXXqnrQVL%2FvjKYcZcseg%3D%3D&searchVariation=189193612843#polycard_client=search-nordic&is_advertising=true&searchVariation=189193612843&backend_model=search-backend&search_layout=stack&position=1&type=pad&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3,Mexico
Aceite De Salmón Omega 3 Y 6 Para Perros Y Gatos 490 Ml,366,5000,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=4zlb3029zfJ2vsNMgt7uhN3QduecURtTYSXvP9A7ua0lE2QNUSGjpCKC3ki21ovsHyCdStRmAjIURjfZJfVkWkosDe6ksa18xh37yDSR%2BUDn7EBu14UNOSk3RoT6bN4xtUOK7qvhSO%2FxUX7JTYfxvPpjjSvfRMgQ8vxWdT3BTWbL%2Bk8uGbgtFHZkNmWsZ%2BmLqaO9IxmFsPEKuZQv91oF6dNAEkRSoXyC%2BTqjWyBDyN%2FbPLpsqNg8SVzqsGNeXtJNm24wC1MnYXaMcUNm%2B3DKWLb97c6bDQY%2B9uP21INDMZh84dHPZ4yMLtcK8aJ6O6COpuV80QMi2wd7HJIAn2BbPWm5ZWtvtt646OdsmRiSVDMiql6EPVZtA9QpWk%2Bht6h8P5YLMCyyRPf7UgA7ZVYUPxWaKXaQHJ6CTXuXCKV0wgOcYK69FFpI2t4qa2xx%2Bm30sjZV8YdFjkcioItnho6FEQVQRaxk78oO0BAL2znXLvZIUaDGSj6XFvG0S7VnV8uSHHNoltAjz0ep%2FEBq7CygofcuDK5n0QKQ8pz4KFKIN%2B%2B2ztwhKL1C%2BJrk3Zc%2FMbzSt1fwDAkwgKJ8s%2FcPoF0vn%2BmoloWWxwnRTaAe%2Bq2ojTeojVh1bK%2BoAVNGKI239tIUe00PUSrPUyrSMShrU4wm1cc87Y7Tt75dNyOb5zCXBCHa3Zflo5IZuCci6Sh6PrjYZePhlBaHNnX72etiQTjnMEwmxqnYWGAQ1TeblyFVdnaK6T4zTSjTylT%2B%2FZ6sXalJg27fOincr7DXJGf4DpQ1gyxU4ugzEyX3W6Z9vSrbK8wXp4GhA7zN6w84H%2BycgL80plB9bkttq4RS78uPtgdAVrtY3yV%2BkOv4wRwDE8NLGx8LQeEFaKejcGSfjVwOoGujOOY8lbz8oAznLFovBudhUhrDP2%2BEAlJsSXb4viA2HqdN%2BMTXEhNLqjiL8lg%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLM43472642&backend_model=search-backend&search_layout=stack&position=2&type=pad&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM2189667507&sid=search,Mexico
Casa Para Perro Térmica 92 X 90 X 89 Cm Rimax Raza Grande Color Marrón claro,2500,1000,https://www.mercadolibre.com.mx/casa-para-perro-termica-92-x-90-x-89-cm-rimax-raza-grande-color-marron-claro/p/MLM28938911#polycard_client=search-nordic&search_layout=stack&position=3&type=product&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM2501197265&sid=search,Mexico
Enzimagic Limpiador De Accion Enzimatica 1 L,184,10000,https://www.mercadolibre.com.mx/enzimagic-limpiador-de-accion-enzimatica-1-l/up/MLMU699599482#polycard_client=search-nordic&search_layout=stack&position=4&type=product&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM1445439919&sid=search,Mexico
100 pañales tapete entrenador para perro almohadillas 33x45cm,297,10000,https://www.mercadolibre.com.mx/100-panales-tapete-entrenador-para-perro-almohadillas-33x45cm/p/MLM36751604#polycard_client=search-nordic&search_layout=stack&position=5&type=product&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM4443861878&sid=search,Mexico
9pcs Cepillo Deslanador Perro Gato Vapor Mascota Masajeador,281,100,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=GR1NsR%2BtdjMy0WtmXuGrvbFBPuLbrVOgRcA7rshlsTXPKuX%2B%2B10WWTTc6%2Brl9p1iaQhAoJBjWm8RHMXInVYVHipmHNTCtqC8tdA2y0aA8MGIjJnfecrHMbXS8%2BJSMr3u9gogdu0j%2BMmYcoTa4ValbCFQ4eb9o9i4pP7YUAIUFeb05Qk%2BnX9knX%2FHFCk7dno0XMYhimjeajKWiA2zR2TGdWZPzIOveozd4OFPxx%2F08OBPMjcvAg3Rk28pgz%2FIZPo6LqZ3QV2%2BVfyFb7joNI%2BuqTGztehKyqdfkq%2FnhhX7DmYspM50lo4emQCK5x7Rjl46PBssQd94DLmsVZAjalSPTwI2sIGcCw47sjcoi14SgtL7TKlBxlj1SrIJy8DbmLZuJb6Mmk5Al%2FmBpXqv3T2ZDOxMfXBsfIUJ45sFRyTeuOfjuTsYDGOh7ZGvKDwngcWx1Zuot656FPzWmCfybVQ%2FGLFrMH0FejOr2GWoTF0UMefJKhfnqoEX3jNBsawjOTSg4S%2FTdctXlSZ%2FSDIg29hk8wAtGufXIBZWGxOXCJYIw%2FpuK6zmj9ipjf5hLD255gxLgadmuO%2FjV4ZRLrptmzWZDsswPap0lsaeY7ujgbsl%2BEM3WaSvZ0DnqI9DtSiZv%2BNLXiI4ypbsIViW6OGBrgyp0MDyUZftqO4uhEXqRTGPgZW29naNINATDbNIFuQ9FrrdfEr13r9jK2DkfUB2svq66sqE1vUMMdargI07bPIm9Bxx0Tjt31fWN9iKcfG6O92AEWn2bvvplRE8iqr3%2B3ZL59caZzgkxpA%2FxEdkSS5m344UVGkKMPXDYYpT40vpzCm6z3ZAGTJy6x5O1262XcsoP2v9f7QC9eoaRkD3DTnfNQJQXelmDo3L%2BszQsmfN3EUp3Ha9hCcxjp1OXRZHk5HXhSxTt7RSxoYwwyxqeNJpweJIKKtg5L5tWjkMlJST0AWy&searchVariation=190658775813#polycard_client=search-nordic&is_advertising=true&searchVariation=190658775813&backend_model=search-backend&search_layout=stack&position=6&type=pad&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3,Mexico
Medical Solutions Multivitaminico Immune Tabletas Para Perros 60 Pz Fancy Pets,209,1000,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=8OiYud1YJCMOFe9hU0jSBRyR1oB9HRnkKb2gmWWL%2BqAdqeOJ%2Fae2fJ13suIfOpeAc8dOBp5JcjY7J69Mzkqv2I0kI7ngo%2Bj9mYq8AqVLq8cys21YoRVTIH2glwfGVjurjnVLSqeXr87g3puIg0FwTxGdNPlLld9NWS0JecIb%2Bz5wuufOY0Dpd0KL5vTe3J7gC3JluYayNOJRJHUgioPxuSpkkF5uT16KsnP%2BSs0mc6SSjAGtSKHq4LNTZVW54BBZ%2FM4VfzAVjYjmUxvP%2B4N16vWooMl%2FHvklGAZ0ossVPlVr7fWVYkJ%2BjkTCytEw7N0CdMX84aXcIli0iRUihxHK3R5ZwbatbuzBYmPD62gETGWOrdhnCYZ1s9eMh49ha%2FO4LI7uyCD6qgnNaB393stOF82s06ABrv9CmWax6Aj2ddn1iEdBOUFcr8PkAeWBKmixRP%2B2hf7lIfhDddQNDmb2%2BR8iOmqeDHL%2BIchXVIJO%2FFQnXwIT5m12F81sEOrX6oDbWiRTzfR7s%2FPwwcZ5akPH%2BM7R20kz4RvsIkVKvMR9JzI6aihO8O%2FrIN9VNmQJpsw8zIwLLKSM%2Fx%2FJt3OfharRpkO85sE%2FGIFsc%2FBXHWJ%2FYSgSwGOYLi1EJKev3kBUygxMpl8p%2FJzSdWtgayFU766S3WnEKXE%2F4Kjq1al4c%2FCFi14DParI4AONlHC98v3TQ0WFuzEPXMa2idDL3CzBrfXXh4%2BYd1Ia8RsOGVMggQDv1CL0QVrsgy1LSMIM6oPM6S0KoMJ6aYEmmC88WTNwxy9JZnlqPfIr4ar5JwlichC3ih3xoVhbubFnTYKfajv%2BxNQhGy83uVetK%2FKv8WVrp%2FGRfEIr5slTop1joq3tkxsSUJVVIn5EZepjxD6HCeWx4KF093S6LExxltCtUyQDaqbfvEy0if1sv59uEZzyx9ytMjFlEWMwNPnGZtn08PcbizayOShE20J0AixVT30%2FqGvsCFRj%2BA%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLM41608515&backend_model=search-backend&search_layout=stack&position=7&type=pad&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM2194068853&sid=search,Mexico
"PEDIGREE - Premios para Perros Adultos Dentastix, Razas Pequeñas, Cuidado Oral, Pack de 30, 15 gr. c/u.",230,5000,https://www.mercadolibre.com.mx/pedigree-premios-para-perros-adultos-dentastix-razas-pequenas-cuidado-oral-pack-de-30-15-gr-cu/p/MLM23586470#polycard_client=search-nordic&search_layout=stack&position=8&type=product&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM2467206363&sid=search,Mexico
Jaula Transportadora Kennel Mascotas Caja Viaje Gato Perro,478,10000,https://articulo.mercadolibre.com.mx/MLM-2206261738-jaula-transportadora-kennel-mascotas-caja-viaje-gato-perro-_JM?searchVariation=178271536511#polycard_client=search-nordic&searchVariation=178271536511&search_layout=stack&position=9&type=item&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3,Mexico
900 Bolsas Tigmanerung Sanitarias (60 Rollos) Recoger Heces Popo Perro,215,5000,https://www.mercadolibre.com.mx/900-bolsas-tigmanerung-sanitarias-60-rollos-recoger-heces-popo-perro/p/MLM44214411#polycard_client=search-nordic&search_layout=stack&position=10&type=product&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM2417647767&sid=search,Mexico
"Maquina cortadora para perlos y gatos, rasuradora perros electrica WISHSKY. Ideal para regalar Uso rudo, larga duración, silenciosa, sin calor, LED, fácil limpieza.",641,500,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=MCkqap9e7myCvWq0phi1VDidx37F7NuFkQSjxA6eAvgJNAg8eQG7v7Ua%2BrDUzjVCpSa8l9ZXkKSFxfuPZgbqJcDRtZGulBPxLeXAhl%2FxyBfbSuLCJ%2B49pPHWBZ0mhBHwb7ZJIIkZf2dwsA7ASERmX3OXlN5jDUrs55h0i2R%2F5nwLCbL8cxMV9pzZWXy8RsvNS2FnJklene9jVKBcx3zUz3Hlvvl4mv%2FCig%2B5MM8hLSXMOzPtReB2%2BsnhpANR%2Bb9rT2r4TiFosQbYJTeRMkqu2himqko3AibDp4i4T5Rx6WjWYZAYTv%2BMavjS0%2BBbtVziX%2BVugMidEhkUnV2NrxuDMV7uYEgNBLdBRfV7sm3rtT5alCfW4GuDz6enY3IuQuWXvjwO7LddIzoi6gyK1arvnuKcK6bfduAdF7DWSXMTlw7gGhbrstiqkdFR5INtGkOJruea%2B%2B2GZ2W%2BrGlN7lW7X0y9cCxE0xSSzMDh9ArEDxV5AXJFGUgCl%2BLqnPiZY720tcyw6aMeI9IicwUpdmpSei%2FdX0UV7SgKjiLI7pL3FtRarxdy8K5q786UwPw3raYdMZ1vVS1kfu94mmDkqoB7ShmsItn%2FI9pc7gXiVOUrqstptuIOSmeJyP%2FHVc%2Faienw15cEm3V2Dp%2Fh7ZIYgSgzoKCCZA53oBPnyQn9XFP6ddA5ij40KJcApt%2FeeynolKIZm1CUq%2F7lc11Fj1dJAqTvjc%2FSwPLA34Su7EtXxLB23fKQVlIct3R236vhepem7rTLVNw5Yjb6SdmlckBX1yqXJ%2FwWrNRmY6U3regCEbWiz8ePV1gjrpIcpm5FRoOZPfscu2%2BzBxKJLu1lATQJOc%2Fr3Hib6tmg4DQeIO%2FycKCgrf7roY2ZfZ8ZnnISqnmWOR2qgnpDIPQXQofSKu6t6crgfeGrLnetJgrCeLC3QiE3vbW7sqB9C%2FLMU3agvF7rsH65aKQfobEcVYMyK3%2FHa2asooNje96%2FEypx0gTX6wgluO%2Fq%2BpUreJMvY52XZ8TxuA4Tz%2BUra1Cjw1FK%2F4AK5x2tEgK9WmHRWtX5n6wNS0tSFYq7dTvyF9FJ%2BJ2OIaZJ%2BJPCMFNR6g%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLM51930155&backend_model=search-backend&search_layout=stack&position=11&type=pad&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM2490885659&sid=search,Mexico
"PEDIGREE - Sobres para Perro Adulto, 24 Sabor Res y 24 Sabor Pollo, Omega 6, Antioxidantes y Vitamina E, Pack de 48 Sobres",459,5000,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=d0LJUJcYesen7YkCQu5iEkaMlJk%2Bdp8t0jZMN%2FIKFF17pP7GMJtvdHLb6irzgAM4NZkoWUKg40M9DVfVfUC72Z%2FNGtg3UZGrUIWKadgMLKRwRybp2Uo6TDvsJ0pcdsOoZJCqJeg0G%2BV1r4yfjsWyxOBBRIeVMvlT9EQ7NKsuZgOMvT6bicbUIhLQ7PPnR5fyg2PaJUntkIag6ebM81cjYmwlOYsSb49%2Fc8GQSBN0CXM%2FhMDY8Wd8dD1g0QQMeImtzcjpYYgJIDqcCiMWjw1SNkC4qxL1gS%2BGH3UjY09RIDc9qenLptXETZMDcTikiMWLHwnH1KZXQOlF9S4JRXFQXs8o0gOb1t1xfV%2Fm28vBsQv12dTRon1pUYVMxAbyemRtAuk2B6kE2V9ugCSYpoZBGFLDSk7comeGdzAKhhl14vJBPICCNIAIOScIxtFWWVSEieCVrPat9CBXrUo%2FvhmLIng0cHnnLxFgUkS66ms2iPGH8puksaenx0UQ439rnJl895l4Lb0Q6zc8dyvH28Bg6q9eKeveBVFUEy2AZEEAltGjScoNeHruJ7%2FCL20iWWGuhBgvPnfM9TKMuGlu%2B4uy164jx7%2BqGyjktSEoaHRowZ0%2FImy4Pz0ETlp%2FD1UjrkM%2F7v%2B%2BS%2FPD8q1MT35PklEhh4dIr6ktuiQ6ZzdWzFQizwCCszbqgszxI3sA%2BYkiSkVFuqf3YbmjikHsKGpJoeOGwP3aWrZCoxvWSyHhnNPaYnIdLNz3uddN1%2Fq5uuZZ5dp04WvOssAepeNCRnxbg86pFlUpZZu%2FK6%2B6IkOnUhe7PcR9Zus1eswzBU%2FtBDM3JF3ksY3aWf1h9CKCoRP7FKKg92gVEhU0L1zQRv%2Frwxuy6Hf1Y6NIsvqMfUPabGeHJWfVvdlbSKcxdf0DIIwjcvj7vZNzuCZjwIQSVOKnzc8kTtRuB1orh9G8uy3p2nDOZ%2BM8uV%2BWn9BlZ%2F6gX1jh4L1yAhsrZFiH2lNkRfmsg34%2BS1LBmi2z5D2DzQghviqBmvxVuu9vvszehxw4hA%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLM29578350&backend_model=search-backend&search_layout=stack&position=12&type=pad&tracking_id=68f42ca9-09bc-413d-b6e3-f7ef145b1fe3&wid=MLM2924635218&sid=search,Mexico
